Name,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,logVDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
Fluvoxamine,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,318.16,306.6705945,1.037464973,4,2,56.84,10,1,6,7,0,7,1.428571429,0,0,0.432,2,0.533,9,-0.691,['-'],['-'],['-'],['-'],0,1,0,0,-3.97708095,3.012614811,3.270427879,98.55079573,297.1991827,8.558165979,7.749998399,-5.359980282,-4.98865096,1.365718968,19.07804415,72.90206831,,0.66738805,7.150871021,1.699720157,3.57179584,4.343330251,5.178846278,7.88E-05,7.52E-05,0.00013566,8.58E-06,0.66460979,0.000609459,9.67E-05,0.999714792,0.872256815,0.006513415,0.999263585,0.997012496,0.002625493,1,1,1,0.633994877,1,0.535080612,0.999965787,1,0.999997497,0.02330194,1,0.009053707,1,,,1,0.022725767,0.355558693,0.508734226,0.776129365,0.002580583,0.375386089,0.753446341,0.998993814,0.872608423,0.712080419,0.748291969,0.662754953,0.324162543,0.921689212,0.98367244,0.856623948,0.373412341,0.140367895,0.04389761,0.762193322,0.047286358,0.015624892,0.060987905,0.509721637,0.500674188,0.009505083,0.005940545,0.267380059,0.022875825,0.002505419,0.215214983,0.066690251,"[(0, 1, 2), (15,)]",['-'],"[(5, 6, 7, 12), (5, 6, 7, 8, 12), (7,)]",['-'],"[(10, 11)]","[(17, 16, 18), (15, 16, 17)]","[(6, 7)]",['-'],0.17,0.307,0.007,0.646,0.15,0.347,0.064
