Name,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,logVDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,379.21,408.3464973,0.928647613,4,0,38.77,6,4,9,4,0,23,0.260869565,1,0,0.747,2,0.458,71.4,-0.062,"[(4, 3, 2, 7, 6, 5, 10, 11, 12)]",['-'],['-'],['-'],0,1,0,0,-3.865621027,2.951828876,3.244951066,143.985196,308.5549294,9.873169576,8.165530978,-4.863407046,-4.717967068,0.411462384,8.220554844,91.95337173,,0.86917502,6.714091631,1.709911144,4.254174983,4.940814023,5.363699956,5.69E-05,0.000454485,0.003113091,0.000566423,0.994046569,0.080135204,0.685860634,0.846933603,0.041764922,0.051801309,0.996804714,0.352984369,0.000141296,8.18E-05,0.994149446,0.000202632,0.999798834,1.49E-05,0.271666914,0.933251143,0.999995351,0.175300345,0.999245167,0.000478861,0.00147462,0.229663238,,,0.894867718,0.360925734,0.245610192,0.391447186,0.041934431,0.000455625,0.002829105,0.939965546,0.443423688,0.762694597,0.883694232,0.314009994,0.913578928,0.936661899,0.623988867,0.957033813,0.759412766,0.970458925,0.673349857,0.05345108,0.542696476,0.009261903,0.011470191,0.441911489,0.016862281,0.902554452,0.015869278,0.001150924,0.5851717,0.083146825,0.138407141,0.006676602,0.194269255,['-'],['-'],['-'],['-'],"[(5, 10, 11, 12), (3, 2, 1, 7, 8, 6, 5, 4)]",['-'],['-'],['-'],0.361,0.003,0.053,0.804,0.001,0.214,0.082
